{'step: ': 150, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-03 12:30:00-0400', tz='America/New_York')}
{'step: ': 151, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-03 13:30:00-0400', tz='America/New_York')}
{'step: ': 152, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-03 14:30:00-0400', tz='America/New_York')}
{'step: ': 153, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-03 15:30:00-0400', tz='America/New_York')}
{'step: ': 154, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-04 09:30:00-0400', tz='America/New_York')}
{'step: ': 155, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-04 10:30:00-0400', tz='America/New_York')}
{'step: ': 156, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-04 11:30:00-0400', tz='America/New_York')}
{'step: ': 157, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-04 12:30:00-0400', tz='America/New_York')}
{'step: ': 158, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-04 13:30:00-0400', tz='America/New_York')}
{'step: ': 159, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-04 14:30:00-0400', tz='America/New_York')}
{'step: ': 160, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-04 15:30:00-0400', tz='America/New_York')}
{'step: ': 161, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-05 09:30:00-0400', tz='America/New_York')}
{'step: ': 162, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-05 10:30:00-0400', tz='America/New_York')}
{'step: ': 163, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-05 11:30:00-0400', tz='America/New_York')}
{'step: ': 164, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-05 12:30:00-0400', tz='America/New_York')}
{'step: ': 165, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-05 13:30:00-0400', tz='America/New_York')}
{'step: ': 166, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-05 14:30:00-0400', tz='America/New_York')}
{'step: ': 167, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-05 15:30:00-0400', tz='America/New_York')}
{'step: ': 168, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-06 09:30:00-0400', tz='America/New_York')}
{'step: ': 169, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-06 10:30:00-0400', tz='America/New_York')}
{'step: ': 170, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-06 11:30:00-0400', tz='America/New_York')}
{'step: ': 171, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-06 12:30:00-0400', tz='America/New_York')}
{'step: ': 172, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-06 13:30:00-0400', tz='America/New_York')}
{'step: ': 173, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-06 14:30:00-0400', tz='America/New_York')}
{'step: ': 174, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-06 15:30:00-0400', tz='America/New_York')}
{'step: ': 175, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-09 09:30:00-0400', tz='America/New_York')}
{'step: ': 176, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-09 10:30:00-0400', tz='America/New_York')}
{'step: ': 177, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-09 11:30:00-0400', tz='America/New_York')}
{'step: ': 178, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-09 12:30:00-0400', tz='America/New_York')}
{'step: ': 179, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-09 13:30:00-0400', tz='America/New_York')}
{'step: ': 180, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-09 14:30:00-0400', tz='America/New_York')}
{'step: ': 181, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-09 15:30:00-0400', tz='America/New_York')}
{'step: ': 182, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-10 09:30:00-0400', tz='America/New_York')}
{'step: ': 183, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-10 10:30:00-0400', tz='America/New_York')}
{'step: ': 184, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-10 11:30:00-0400', tz='America/New_York')}
{'step: ': 185, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-10 12:30:00-0400', tz='America/New_York')}
{'step: ': 186, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-10 13:30:00-0400', tz='America/New_York')}
{'step: ': 187, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-10 14:30:00-0400', tz='America/New_York')}
{'step: ': 188, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-10 15:30:00-0400', tz='America/New_York')}
{'step: ': 189, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-11 09:30:00-0400', tz='America/New_York')}
{'step: ': 190, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-11 10:30:00-0400', tz='America/New_York')}
{'step: ': 191, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-11 11:30:00-0400', tz='America/New_York')}
{'step: ': 192, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-11 12:30:00-0400', tz='America/New_York')}
{'step: ': 193, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-11 13:30:00-0400', tz='America/New_York')}
{'step: ': 194, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-11 14:30:00-0400', tz='America/New_York')}
{'step: ': 195, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-11 15:30:00-0400', tz='America/New_York')}
{'step: ': 196, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-12 09:30:00-0400', tz='America/New_York')}
{'step: ': 197, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-12 10:30:00-0400', tz='America/New_York')}
{'step: ': 198, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-12 11:30:00-0400', tz='America/New_York')}
{'step: ': 199, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-12 12:30:00-0400', tz='America/New_York')}
{'step: ': 200, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-12 13:30:00-0400', tz='America/New_York')}
{'step: ': 201, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-12 14:30:00-0400', tz='America/New_York')}
{'step: ': 202, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-12 15:30:00-0400', tz='America/New_York')}
{'step: ': 203, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-13 09:30:00-0400', tz='America/New_York')}
{'step: ': 204, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-13 10:30:00-0400', tz='America/New_York')}
{'step: ': 205, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-13 11:30:00-0400', tz='America/New_York')}
{'step: ': 206, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-13 12:30:00-0400', tz='America/New_York')}
{'step: ': 207, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-13 13:30:00-0400', tz='America/New_York')}
{'step: ': 208, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-13 14:30:00-0400', tz='America/New_York')}
{'step: ': 209, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-13 15:30:00-0400', tz='America/New_York')}
{'step: ': 210, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-16 09:30:00-0400', tz='America/New_York')}
{'step: ': 211, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-16 10:30:00-0400', tz='America/New_York')}
{'step: ': 212, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-16 11:30:00-0400', tz='America/New_York')}
{'step: ': 213, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-16 12:30:00-0400', tz='America/New_York')}
{'step: ': 214, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-16 13:30:00-0400', tz='America/New_York')}
{'step: ': 215, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-16 14:30:00-0400', tz='America/New_York')}
{'step: ': 216, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-16 15:30:00-0400', tz='America/New_York')}
{'step: ': 217, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-17 09:30:00-0400', tz='America/New_York')}
{'step: ': 218, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-17 10:30:00-0400', tz='America/New_York')}
{'step: ': 219, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-17 11:30:00-0400', tz='America/New_York')}
{'step: ': 220, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-17 12:30:00-0400', tz='America/New_York')}
{'step: ': 221, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-17 13:30:00-0400', tz='America/New_York')}
{'step: ': 222, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-17 14:30:00-0400', tz='America/New_York')}
{'step: ': 223, 'possibility: ': 0, 'possibility reason: ': 'Buy, but balance_usage_ration = 0', 'total open shares: ': 0, 'total sold shares so far: ': 0, 'current balance: ': 100000, 'current net worth: ': 100000.0, 'action: ': array([0.85371196, 0.        ], dtype=float32), 'Reward = Profit: ': 0.0, 'Time: ': Timestamp('2022-05-17 15:30:00-0400', tz='America/New_York')}
